,0
AGG88835.1,-35.82992870616232
AGG88836.1,-21.42376620902546
AGG88837.1,-45.79105265233983
AGG88838.1,-31.622215590711342
AGG88839.1,-24.893854733541467
AGG88840.1,-51.23848376877129
AGG88841.1,-49.31516944605163
AGG88842.1,-17.36841239982104
AGG88843.1,-21.115377079685693
AGG88844.1,-25.650864426673646
AGG88845.1,-31.3957798978888
AGG88846.1,-15.738648370223297
AGG88847.1,-13.452214201648127
AGG88848.1,-35.440185710634935
AGG88849.1,-20.79401118525519
AGG88850.1,-17.600008232082455
AGG88851.1,-10.3843956379082
AGG88852.1,-34.05390329852455
AGG88853.1,-33.70683842197825
AGG88854.1,-13.407465709795751
AGG88855.1,-36.39643267365476
AGG88856.1,-39.980775743722496
AGG88857.1,-39.66490461827257
AGG88858.1,-40.63640520720557
AGG88859.1,-41.74287040269169
AGG88860.1,-36.739200047050744
AGG88861.1,-27.086276701113714
AGG88862.1,-32.46486049030176
AGG88863.1,-27.469584909332134
AGG88864.1,-42.15534688892578
AGG88865.1,-21.34493604836859
AGG88866.1,-20.66304143631465
AGG88867.1,-10.948758967809122
AGG88868.1,-38.3903808802941
AGG88869.1,-25.254205938701364
AGG88870.1,-32.3276925157091
AGG88871.1,-27.625480440901814
AGG88872.1,-15.098542472248251
AGG88873.1,-35.46437621563271
AGG88874.1,-15.106670156633916
AGG88875.1,-44.2315543646762
AGG88876.1,-38.56343131341597
AGG88877.1,-25.050569286584754
AGG88878.1,-18.161298210085224
AGG88879.1,-45.35325165697284
AGG88880.1,-10.891155138536197
AGG88881.1,-22.49510175847943
AGG88882.1,-35.2173969824896
AGG88883.1,-41.8586520974943
AGG88884.1,-16.829818118812973
AGG88885.1,-46.9858671299332
AGG88886.1,-46.32852534577466
AGG88887.1,-21.978880769348415
AGG88888.1,-26.561124924343666
AGG88889.1,-27.97887019284964
AGG88890.1,-21.800815290920962
AGG88891.1,-26.643675128770525
AGG88892.1,-43.451232644343214
AGG88893.1,-30.585998162017408
AGG88894.1,-27.700795242801206
AGG88895.1,-29.492055756899184
AGG88896.1,-14.530717432355491
AGG88897.1,-17.383299475315
AGG88898.1,-15.33087207773562
AGG88899.1,-13.434649823687796
AGG88900.1,-16.37541318772557
AGG88901.1,-26.746197029962552
AGG88902.1,-19.317840130486463
AGG88903.1,-27.023582637002722
AGG88904.1,-16.393835610215994
AGG88905.1,-31.807131018704915
AGG88906.1,-22.982637493152026
AGG88907.1,-11.306616576257783
AGG88908.1,-16.56268177617089
AGG88909.1,-32.65801159725319
AGG88910.1,-20.105862718340475
AGG88911.1,-27.72971762284314
AGG88912.1,-25.494141622356366
AGG88913.1,-31.656299830702896
AGG88914.1,-39.98346112509647
AGG88915.1,-22.922911314495828
AGG88916.1,-19.172720433682084
AGG88917.1,-12.843595629322717
AGG88918.1,-30.71184386394379
AGG88919.1,-18.94702109836948
AGG88920.1,-14.242351565375811
AGG88921.1,-19.142326728926097
AGG88922.1,-15.804046567720032
AGG88923.1,-21.702101184653202
AGG88924.1,-20.877793794376032
AGG88925.1,-24.063074098825886
AGG88926.1,-29.95221230263575
AGG88927.1,-29.402986266619152
AGG88928.1,-18.796871562146443
AGG88929.1,-19.969590184121284
AGG88930.1,-34.97166002636233
AGG88931.1,-17.404235557510813
AGG88932.1,-17.48769751651162
AGG88933.1,-13.649607104604643
AGG88934.1,-23.587941990415825
AGG88935.1,-16.07116763862726
AGG88936.1,-33.28758853410115
AGG88937.1,-36.05391325126078
AGG88938.1,-20.16313186656205
AGG88939.1,-23.66567046580233
AGG88940.1,-38.65535648204231
AGG88941.1,-9.018069483757335
AGG88942.1,-22.064646363969167
AGG88943.1,-52.01632443818647
AGG88944.1,-28.597605349056078
AGG88945.1,-9.663646546686646
AGG88946.1,-14.948896637833068
AGG88947.1,-25.43327575796886
AGG88948.1,-20.157712867476462
AGG88949.1,-18.66455515015469
AGG88950.1,-18.023954839282453
AGG88951.1,-24.22613120396477
AGG88952.1,-16.03080635208464
AGG88953.1,-16.22037018949225
AGG88954.1,-20.666782225461354
AGG88955.1,-14.612849818716569
AGG88956.1,-37.91631436211977
AGG88957.1,-33.60025957752072
AGG88958.1,-35.08773861436287
AGG88959.1,-32.37305378024918
AGG88960.1,-28.27046295968844
AGG88961.1,-40.22901224560343
AGG88962.1,-35.74019570698054
AGG88963.1,-23.864870867120736
AGG88964.1,-33.84928465837466
AGG88965.1,-20.03967202596378
AGG88966.1,-11.222492740500885
AGG88967.1,-25.665564731990614
AGG88968.1,-41.6032543350135
AGG88969.1,-24.016322183911033
AGG88970.1,-17.69438669656282
AGG88971.1,-32.31284584897795
AGG88972.1,-20.502795922634608
AGG88973.1,-40.83328229075306
AGG88974.1,-44.183392890270596
AGG88975.1,-38.60576751305014
AGG88976.1,-18.085896828383667
AGG88977.1,-52.34140318336996
AGG88978.1,-39.83848771872566
AGG88979.1,-45.203391473787704
AGG88980.1,-41.763825153855
AGG88981.1,-23.446259468571274
AGG88982.1,-24.689175409736247
AGG88983.1,-42.49709815333115
AGG88984.1,-41.931792472477994
AGG88985.1,-30.119937428356586
AGG88986.1,-40.567984035302125
AGG88987.1,-29.526012218730333
AGG88988.1,-14.428221515772893
AGG88989.1,-41.47414005999987
AGG88990.1,-28.176835280430943
AGG88991.1,-21.30047519229947
AGG88992.1,-38.672790484007066
AGG88993.1,-9.921225919676932
AGG88994.1,-34.57885459531484
AGG88995.1,-24.885277030853427
AGG88996.1,-23.56864101488226
AGG88997.1,-23.792523862547757
AGG88998.1,-22.754914844399707
AGG88999.1,-23.003049310240918
AGG89000.1,-29.469454113701318
AGG89001.1,-18.88028039652209
AGG89002.1,-18.17785164067658
AGG89003.1,-14.848456809154085
AGG89004.1,-39.52045152593685
AGG89005.1,-22.689358798516825
AGG89006.1,-15.564608771599428
AGG89007.1,-21.845387958702666
AGG89008.1,-17.02986934475475
AGG89009.1,-16.09218328269111
AGG89010.1,-27.227163048201383
AGG89011.1,-20.88566447100306
AGG89012.1,-28.527447018075065
AGG89013.1,-43.13045508663609
AGG89014.1,-25.916318261969643
AGG89015.1,-25.62591946823229
AGG89016.1,-34.35554026428244
AGG89017.1,-23.430235324239867
AGG89018.1,-41.55180368557216
AGG89019.1,-26.096727017066584
AGG89020.1,-31.22343508397138
AGG89021.1,-48.9227806618849
AGG89022.1,-40.641980121412615
AGG89023.1,-29.943747468800176
AGG89024.1,-45.15869388830427
AGG89025.1,-17.48726881935046
AGG89026.1,-18.695837532646323
AGG89027.1,-21.58734551678432
AGG89028.1,-43.75828647343744
AGG89029.1,-36.96861929452978
AGG89030.1,-37.11587997227425
AGG89031.1,-38.270067273053314
AGG89032.1,-44.779561205898965
AGG89033.1,-31.996684633129977
AGG89034.1,-21.341170920353964
AGG89035.1,-11.355369729146496
AGG89036.1,-37.423336198957685
AGG89037.1,-27.874341780009253
AGG89038.1,-28.09840063026875
AGG89039.1,-14.456410273002785
AGG89040.1,-8.337789482883508
AGG89041.1,-35.61316047415519
AGG89042.1,-16.30457491700374
AGG89043.1,-27.21120154463579
AGG89044.1,-36.29800832251284
AGG89045.1,-37.2321045190222
AGG89046.1,-18.119259505525868
AGG89047.1,-26.154110089864332
AGG89048.1,-29.12051099228085
AGG89049.1,-26.7687015565962
AGG89050.1,-28.950267978171695
AGG89051.1,-18.283712923819184
AGG89052.1,-26.98352644837145
AGG89053.1,-28.71900503469775
AGG89054.1,-36.83363585133165
AGG89055.1,-15.842188929029094
AGG89056.1,-20.55483325138733
AGG89057.1,-33.0075940496536
AGG89058.1,-31.660034721407147
AGG89059.1,-27.446309213674077
AGG89060.1,-42.8171682809771
AGG89061.1,-24.248525277340377
AGG89062.1,-27.28607356316693
AGG89063.1,-30.32924857022857
AGG89064.1,-36.761917127978634
AGG89065.1,-46.18532908884447
AGG89066.1,-17.206599370858957
AGG89067.1,-27.435171330193583
AGG89068.1,-18.59139207529905
AGG89069.1,-34.49896237483837
AGG89070.1,-31.373306209052547
AGG89071.1,-17.376117039624827
AGG89072.1,-19.6076801533116
AGG89073.1,-19.187367143328622
AGG89074.1,-23.546811680972436
AGG89075.1,-32.32955641276021
AGG89076.1,-20.07943493387108
AGG89077.1,-35.47493911908057
AGG89078.1,-30.488768671367392
AGG89079.1,-38.2106184552294
AGG89080.1,-24.067786803108994
AGG89081.1,-14.665690048035376
AGG89082.1,-18.8762791326618
AGG89083.1,-26.222667535253823
AGG89084.1,-10.042156510515152
AGG89085.1,-22.555101204964558
AGG89086.1,-24.28427412894715
AGG89087.1,-42.073727882454946
AGG89088.1,-24.596450439542473
AGG89089.1,-20.163696478271667
AGG89090.1,-34.38192046635267
AGG89091.1,-40.416549154571285
AGG89092.1,-23.499991421202306
AGG89093.1,-28.44603967423489
AGG89094.1,-33.21092357811788
AGG89095.1,-14.318333605367798
AGG89096.1,-36.30716895846254
AGG89097.1,-24.30907132845197
AGG89098.1,-27.24153091984322
AGG89099.1,-23.337668651081636
AGG89100.1,-28.566009842322025
AGG89101.1,-28.10510672086106
AGG89102.1,-22.236860170943586
AGG89103.1,-23.491781686599865
AGG89104.1,-15.527670752743978
AGG89105.1,-42.38573784015021
AGG89106.1,-45.98354570724983
AGG89107.1,-33.42608406502724
AGG89108.1,-24.327864967786333
AGG89109.1,-17.23870974906798
AGG89110.1,-27.17702939375215
AGG89111.1,-34.069669239065604
AGG89112.1,-12.909238956881808
AGG89113.1,-33.22012682116997
AGG89114.1,-31.71705127045309
AGG89115.1,-16.07914678488005
AGG89116.1,-46.948499233353246
AGG89117.1,-27.346083873468224
AGG89118.1,-26.193589345728117
AGG89119.1,-25.125044860436134
AGG89120.1,-13.933423602585156
AGG89121.1,-17.879673486242556
AGG89122.1,-28.15067061185446
AGG89123.1,-32.51948211752813
AGG89124.1,-14.750770704372592
AGG89125.1,-18.800197536576995
AGG89126.1,-29.20666235923118
AGG89127.1,-22.725920954018896
AGG89128.1,-20.48721898701493
AGG89129.1,-36.532948717345285
AGG89130.1,-32.924056576137616
AGG89131.1,-24.94192062562044
AGG89132.1,-15.68829335989468
AGG89133.1,-30.578074978063828
AGG89134.1,-16.326892209068713
AGG89135.1,-28.324861021050673
AGG89136.1,-15.822282710871875
AGG89137.1,-25.64365153013599
AGG89138.1,-28.058497889965885
AGG89139.1,-23.253858497772825
AGG89140.1,-34.60275399702603
AGG89141.1,-12.692069577225297
AGG89142.1,-29.858145029298953
AGG89143.1,-32.690701257395204
AGG89144.1,-38.81258813684407
AGG89145.1,-14.914354392951877
AGG89146.1,-29.003100962001223
AGG89147.1,-28.897965094794678
AGG89148.1,-29.093766270034262
AGG89149.1,-22.96432446502456
AGG89150.1,-15.631993759629463
AGG89151.1,-26.830377175277597
AGG89152.1,-40.58690995321199
AGG89153.1,-40.27029674789915
AGG89154.1,-25.047126995598017
AGG89155.1,-28.410172518110183
AGG89156.1,-16.30961315804597
AGG89157.1,-26.147213387157144
AGG89158.1,-19.203473053881048
AGG89159.1,-24.31158227565901
AGG89160.1,-21.876850644647007
AGG89161.1,-20.469174023641592
AGG89162.1,-25.640119185573273
AGG89163.1,-13.070751483591353
AGG89164.1,-29.798031461048694
AGG89165.1,-24.278508248478744
AGG89166.1,-26.23072784805867
AGG89167.1,-50.25888743584203
AGG89168.1,-32.86927450886638
AGG89169.1,-28.1337589064905
AGG89170.1,-53.02186203676613
AGG89171.1,-19.93311502323468
AGG89172.1,-31.066933414532734
AGG89173.1,-30.069205031216505
AGG89174.1,-30.34684287569362
AGG89175.1,-45.38059201848917
AGG89176.1,-39.86477409401758
AGG89177.1,-27.865727694840544
AGG89178.1,-33.49668118932922
AGG89179.1,-20.808865197734114
AGG89180.1,-11.334333360777581
AGG89181.1,-21.86309083271168
AGG89182.1,-44.49020613268108
AGG89183.1,-18.851242056387548
AGG89184.1,-16.59133163051907
AGG89185.1,-14.428221515772893
AGG89186.1,-29.526012218730333
AGG89187.1,-40.567984035302125
AGG89188.1,-30.119937428356586
AGG89189.1,-41.931792472477994
AGG89190.1,-42.49709815333115
AGG89191.1,-24.689175409736247
AGG89192.1,-23.446259468571274
AGG89193.1,-41.763825153855
AGG89194.1,-45.203391473787704
AGG89195.1,-39.83848771872566
AGG89196.1,-52.34140318336996
AGG89197.1,-18.137595575780097
AGG89198.1,-38.60576751305014
AGG89199.1,-44.183392890270596
AGG89200.1,-40.83328229075306
AGG89201.1,-20.674230398478215
AGG89202.1,-31.34727561619793
AGG89203.1,-17.69438669656282
AGG89204.1,-24.016322183911033
AGG89205.1,-25.665564731990614
AGG89206.1,-58.49547354714814
AGG89207.1,-21.449334240661095
AGG89208.1,-26.47767660282929
AGG89209.1,-16.39022873511517
AGG89210.1,-37.75674745237059
AGG89211.1,-24.016322183911033
AGG89212.1,-17.69438669656282
AGG89213.1,-32.31284584897795
AGG89214.1,-20.502795922634608
AGG89215.1,-40.83328229075306
AGG89216.1,-44.183392890270596
AGG89217.1,-38.60576751305014
AGG89218.1,-18.085896828383667
AGG89219.1,-52.34140318336996
AGG89220.1,-39.83848771872566
AGG89221.1,-45.203391473787704
AGG89222.1,-41.763825153855
AGG89223.1,-23.446259468571274
AGG89224.1,-24.689175409736247
AGG89225.1,-42.49709815333115
AGG89226.1,-41.931792472477994
AGG89227.1,-30.119937428356586
AGG89228.1,-40.567984035302125
AGG89229.1,-29.526012218730333
AGG89230.1,-16.59133163051907
AGG89231.1,-18.851242056387548
AGG89232.1,-44.49020613268108
AGG89233.1,-11.334333360777581
AGG89234.1,-20.808865197734114
AGG89235.1,-33.49668118932922
AGG89236.1,-27.865727694840544
AGG89237.1,-39.86477409401758
AGG89238.1,-45.38059201848917
AGG89239.1,-30.34684287569362
AGG89240.1,-30.069205031216505
AGG89241.1,-30.95711151648388
AGG89242.1,-19.891759937472138
AGG89243.1,-32.15550709818923
AGG89244.1,-37.474736290133535
AGG89245.1,-28.168125620137346
AGG89246.1,-28.726047146020935
AGG89247.1,-19.595219478067477
AGG89248.1,-21.465603577127084
AGG89249.1,-18.218376743363304
AGG89250.1,-13.444000627645988
AGG89251.1,-19.01102794997141
AGG89252.1,-26.802340283794948
AGG89253.1,-14.658890338920834
AGG89254.1,-22.25851837682123
AGG89255.1,-22.267173736256556
AGG89256.1,-21.008517963924916
AGG89257.1,-17.74011386231968
AGG89258.1,-8.952679108942942
AGG89259.1,-23.108952062761347
AGG89260.1,-17.169406711643628
AGG89261.1,-16.46514234531556
AGG89262.1,-14.547573734231353
AGG89263.1,-14.785993255599202
AGG89264.1,-8.544500905822314
AGG89265.1,-15.933185388846525
AGG89266.1,-19.653660079223766
AGG89267.1,-37.37386775775687
AGG89268.1,-13.943886183889584
AGG89269.1,-19.2424545703376
AGG89270.1,-12.805049516121528
AGG89271.1,-30.981835828024508
AGG89272.1,-30.265268783785235
AGG89273.1,-41.38464190623084
AGG89274.1,-41.83494850467108
AGG89275.1,-50.425814510898164
AGG89276.1,-32.06508903888726
AGG89277.1,-16.87988591165523
AGG89278.1,-29.124012363715003
AGG89279.1,-9.579967685219339
AGG89280.1,-41.16251707146121
AGG89281.1,-21.118316581336302
AGG89282.1,-25.186973712623047
AGG89283.1,-26.24392853816646
AGG89284.1,-19.62473897505369
AGG89285.1,-13.945798827927923
AGG89286.1,-30.27923871638582
AGG89287.1,-47.02531910533203
AGG89288.1,-19.076998199298643
AGG89289.1,-9.06008964804779
AGG89290.1,-15.718061892881568
AGG89291.1,-17.699480193500335
AGG89292.1,-17.76315640890538
AGG89293.1,-20.223022767407826
AGG89294.1,-22.648668527721078
AGG89295.1,-14.1242570623272
AGG89296.1,-18.41834949484261
AGG89297.1,-19.530489096138155
AGG89298.1,-40.46671443503856
AGG89299.1,-17.599815076983795
AGG89300.1,-34.54371299152493
AGG89301.1,-16.71461899802672
AGG89302.1,-38.728252013221464
AGG89303.1,-10.980925219894312
AGG89304.1,-14.188914549713168
AGG89305.1,-13.683822898932995
AGG89306.1,-13.791776555603633
AGG89307.1,-19.428327220862805
AGG89308.1,-15.519744861750043
AGG89309.1,-9.053927927271115
AGG89310.1,-16.341769350340638
AGG89311.1,-23.04842970589663
AGG89312.1,-14.277043044388355
AGG89313.1,-27.865368513344883
AGG89314.1,-41.895789819578866
AGG89315.1,-19.618683904440548
AGG89316.1,-14.338415561692198
AGG89317.1,-15.416823543609304
AGG89318.1,-29.610616170319346
AGG89319.1,-24.66477213830695
AGG89320.1,-19.12574214459072
AGG89321.1,-23.953956392257645
AGG89322.1,-29.299275565887847
AGG89323.1,-41.87721179095723
AGG89324.1,-41.99017732425206
AGG89325.1,-32.958128932639454
AGG89326.1,-39.03398872795845
AGG89327.1,-48.749849563856884
AGG89328.1,-41.849301910964996
AGG89329.1,-19.741799204494562
AGG89330.1,-18.936077678247297
AGG89331.1,-16.777225337136954
AGG89332.1,-44.930742748491014
AGG89333.1,-21.066670435967367
AGG89334.1,-22.874620929058636
AGG89335.1,-14.981962092268333
AGG89336.1,-26.393410815114205
AGG89337.1,-13.4035690580599
AGG89338.1,-21.362932980273193
AGG89339.1,-14.740632640770448
AGG89340.1,-22.14221587731162
AGG89341.1,-16.335214265162477
AGG89342.1,-18.755040752454534
AGG89343.1,-35.80407168314741
AGG89344.1,-17.26542667913627
AGG89345.1,-12.34965253542103
AGG89346.1,-14.414465735521397
AGG89347.1,-22.714434498841378
AGG89348.1,-22.679436370162207
AGG89349.1,-9.352595816892023
AGG89350.1,-23.748079314835046
AGG89351.1,-11.278257562285601
AGG89352.1,-24.707311266674438
AGG89353.1,-35.673139524147
AGG89354.1,-13.81563259520082
AGG89355.1,-24.22762551738616
AGG89356.1,-16.67091168990827
AGG89357.1,-29.47863333265143
AGG89358.1,-20.109281653700318
AGG89359.1,-9.874555087345604
AGG89360.1,-21.187049669253486
AGG89361.1,-22.10706698669311
AGG89362.1,-31.337931711952663
AGG89363.1,-23.324400380440647
AGG89364.1,-23.2511647791697
AGG89365.1,-19.062594057636666
AGG89366.1,-13.655253085625143
AGG89367.1,-43.9131360472791
AGG89368.1,-12.879925806408831
AGG89369.1,-15.443754002922205
AGG89370.1,-29.275925503571635
AGG89371.1,-18.669322424590103
AGG89372.1,-11.425261102467214
AGG89373.1,-27.188899148430327
AGG89374.1,-32.75714246904246
AGG89375.1,-26.870471368866706
AGG89376.1,-18.327379952954953
AGG89377.1,-29.42333018771586
AGG89378.1,-19.654836529268866
AGG89379.1,-20.879099538201814
AGG89380.1,-20.204777093308792
AGG89381.1,-18.737835242827167
AGG89382.1,-14.870204748283362
AGG89383.1,-24.42457975031885
AGG89384.1,-19.05628569196378
AGG89385.1,-28.43372694371125
AGG89386.1,-13.438899295920582
AGG89387.1,-18.485742056825377
AGG89388.1,-11.577628889158987
AGG89389.1,-10.849988443947474
AGG89390.1,-17.935249326680534
AGG89391.1,-31.1830800697457
AGG89392.1,-37.65982446966992
AGG89393.1,-19.73456998363471
AGG89394.1,-9.186299053139127
AGG89395.1,-27.160147985836282
AGG89396.1,-12.117788958666686
AGG89397.1,-12.818068178610122
AGG89398.1,-20.442874068935577
AGG89399.1,-27.93543407775968
AGG89400.1,-11.891185029444022
AGG89401.1,-11.75279671491408
AGG89402.1,-19.976777331599237
AGG89403.1,-16.118231646795284
AGG89404.1,-22.116567764679665
AGG89405.1,-28.87309157288516
AGG89406.1,-23.270916028940555
AGG89407.1,-11.120898256001034
AGG89408.1,-18.75796110609295
AGG89409.1,-28.613836474462136
AGG89410.1,-28.30511894830491
AGG89411.1,-25.873209581475237
AGG89412.1,-44.33451965786068
AGG89413.1,-13.326502877274223
AGG89414.1,-24.53470682869275
AGG89415.1,-31.06989002840491
AGG89416.1,-32.29824327076142
AGG89417.1,-28.68528022559293
AGG89418.1,-25.42938798924413
AGG89419.1,-47.02786081296832
AGG89420.1,-41.11069012692564
AGG89421.1,-24.959927968120553
AGG89422.1,-20.522483899666454
AGG89423.1,-22.930899246913043
AGG89424.1,-26.639995325348163
AGG89425.1,-21.91521916129301
AGG89426.1,-17.677708582854287
AGG89427.1,-25.49986164225797
AGG89428.1,-28.928220239974223
AGG89429.1,-34.95842767936988
AGG89430.1,-19.838485539695924
AGG89431.1,-26.88892271650247
AGG89432.1,-34.96105013113911
AGG89433.1,-33.653758426496026
AGG89434.1,-39.38604340421077
AGG89435.1,-24.490673038327003
AGG89436.1,-30.81913299830483
AGG89437.1,-24.862995392315057
AGG89438.1,-30.629766898824446
AGG89439.1,-39.5132919447542
AGG89440.1,-49.85551445562788
AGG89441.1,-48.27282057193733
AGG89442.1,-11.674626533021994
AGG89443.1,-13.784559691638613
AGG89444.1,-28.23045788434449
AGG89445.1,-28.93805386526458
AGG89446.1,-47.77677960967866
AGG89447.1,-18.022280946015265
AGG89448.1,-22.41151299012293
AGG89449.1,-29.42211130664082
AGG89450.1,-14.634125039516455
AGG89451.1,-22.558321621295338
AGG89452.1,-32.13560817032328
AGG89453.1,-20.362411509065637
AGG89454.1,-33.28215607749481
AGG89455.1,-18.62438483419403
AGG89456.1,-15.493096609167814
AGG89457.1,-16.787963120426163
AGG89458.1,-12.079085994825414
AGG89459.1,-13.258165984063812
AGG89460.1,-13.812765838261265
AGG89461.1,-21.749346505748452
AGG89462.1,-11.123281767361242
AGG89463.1,-27.66964986949201
AGG89464.1,-22.670462319507152
AGG89465.1,-22.098653482977035
AGG89466.1,-18.11843415361796
AGG89467.1,-15.546568385919173
AGG89468.1,-25.90643822055156
AGG89469.1,-32.07320559919525
AGG89470.1,-21.213757912608795
AGG89471.1,-12.72757969417016
AGG89472.1,-31.318779427700072
AGG89473.1,-35.50751774427518
AGG89474.1,-51.07751885823997
AGG89475.1,-20.920018980107283
AGG89476.1,-26.44518571275905
AGG89477.1,-29.035285534231456
AGG89478.1,-28.629540956533607
AGG89479.1,-19.27673532002153
AGG89480.1,-25.437183437402176
AGG89481.1,-15.534636166628248
AGG89482.1,-15.596685777412189
AGG89483.1,-13.761581267205035
AGG89484.1,-30.914676292296935
AGG89485.1,-21.210286052341477
AGG89486.1,-14.40551668212392
AGG89487.1,-31.06613721935361
AGG89488.1,-21.068699738457752
AGG89489.1,-28.076343805550124
AGG89490.1,-20.172563338753445
AGG89491.1,-37.91316088130321
AGG89492.1,-27.664938792102056
AGG89493.1,-12.782376550168939
AGG89494.1,-25.4640874437406
AGG89495.1,-26.07496950581379
AGG89496.1,-16.84359214769407
AGG89497.1,-16.558522103326947
AGG89498.1,-24.550958857109716
AGG89499.1,-24.064041534422877
AGG89500.1,-27.89133616514986
AGG89501.1,-42.20036943310278
AGG89502.1,-30.389698319407223
AGG89503.1,-44.007960111448696
AGG89504.1,-17.309258229708824
AGG89505.1,-11.54714781669232
AGG89506.1,-14.501424987254083
AGG89507.1,-10.539566044312533
AGG89508.1,-20.440584292586465
AGG89509.1,-16.0890631285969
AGG89510.1,-14.751554329401744
AGG89511.1,-20.71471853139083
AGG89512.1,-19.915288678175912
AGG89513.1,-32.808030732065916
AGG89514.1,-11.649959977132056
AGG89515.1,-13.664659703929752
AGG89516.1,-20.22180516677261
AGG89517.1,-31.70551924582838
AGG89518.1,-24.706714794759804
AGG89519.1,-32.60244671371164
AGG89520.1,-18.080741599508126
AGG89521.1,-19.14289236091436
AGG89522.1,-32.50216666457081
AGG89523.1,-14.748118548483598
AGG89524.1,-19.45179308013128
AGG89525.1,-23.79348507886374
AGG89526.1,-22.151096770231554
AGG89527.1,-26.86692766323214
AGG89528.1,-18.840380055532815
AGG89529.1,-15.111838145094133
AGG89530.1,-18.811921418415178
AGG89531.1,-56.2127677483719
AGG89532.1,-16.14415448010429
AGG89533.1,-24.06069540447617
AGG89534.1,-26.682042641960145
AGG89535.1,-21.288884448609267
AGG89536.1,-16.598665218742074
AGG89537.1,-10.924072801256461
AGG89538.1,-9.565842975875661
AGG89539.1,-9.65591910571128
AGG89540.1,-10.576969388003755
AGG89541.1,-20.50309622736359
AGG89542.1,-49.19745125515699
AGG89543.1,-32.05371194172055
AGG89544.1,-48.21131350677848
AGG89545.1,-50.7395064691454
AGG89546.1,-21.927194478805493
AGG89547.1,-20.49923170130056
AGG89548.1,-16.7594906083827
AGG89549.1,-28.916450925294413
AGG89550.1,-21.92644154702129
AGG89551.1,-17.341206643926036
AGG89552.1,-20.846313468087324
AGG89553.1,-23.253670959228568
AGG89554.1,-26.572342841911947
AGG89555.1,-15.434424796541684
AGG89556.1,-13.167251877856629
AGG89557.1,-25.504236717147116
AGG89558.1,-31.379288866401573
AGG89559.1,-27.7060497717535
AGG89560.1,-31.28093686869139
AGG89561.1,-14.180208234172381
AGG89562.1,-17.928669190586376
AGG89563.1,-14.048308237470014
AGG89564.1,-31.543741891378843
AGG89565.1,-21.52852936646688
AGG89566.1,-20.739503469991966
AGG89567.1,-22.288557783173534
AGG89568.1,-33.20774419280204
AGG89569.1,-12.551915084829204
AGG89570.1,-25.931281789983068
AGG89571.1,-26.98790399829663
AGG89572.1,-20.14091722472686
AGG89573.1,-22.25175931582237
AGG89574.1,-24.683576313445677
AGG89575.1,-31.868139226494065
AGG89576.1,-22.789896857661073
AGG89577.1,-25.97994317879847
AGG89578.1,-15.37428481805597
AGG89579.1,-40.303361793197
AGG89580.1,-18.101120481249815
AGG89581.1,-14.293880928247003
AGG89582.1,-37.87113655507959
AGG89583.1,-21.787977177979563
AGG89584.1,-19.123104725809775
AGG89585.1,-53.35880059068701
AGG89586.1,-64.64775681955065
AGG89587.1,-16.77163597099453
AGG89588.1,-20.013267681687545
AGG89589.1,-20.33712179508464
AGG89590.1,-28.83140343096626
AGG89591.1,-16.782427095005875
AGG89592.1,-18.736980005032315
AGG89593.1,-20.50585249240228
AGG89594.1,-39.75146019611349
AGG89595.1,-23.236631228955815
AGG89596.1,-25.00204132914106
AGG89597.1,-30.318475939130284
AGG89598.1,-19.26671358557278
AGG89599.1,-33.44578162081788
AGG89600.1,-14.246103692676584
AGG89601.1,-22.4201101955391
AGG89602.1,-21.3267587667696
AGG89603.1,-16.135887473598856
AGG89604.1,-11.800819589786848
AGG89605.1,-42.595024459093324
AGG89606.1,-36.427214886994044
AGG89607.1,-16.057950962337742
AGG89608.1,-32.65047780861568
AGG89609.1,-29.580786069093744
AGG89610.1,-26.820128173305342
AGG89611.1,-13.870053405396014
AGG89612.1,-23.053409820757672
AGG89613.1,-17.8253503254331
AGG89614.1,-32.240914270585776
AGG89615.1,-40.71625218499389
AGG89616.1,-25.025914716905493
AGG89617.1,-13.922322384414764
AGG89618.1,-18.56832581857431
AGG89619.1,-24.468165745989694
AGG89620.1,-34.71070268282905
AGG89621.1,-23.904294506583884
AGG89622.1,-19.8001735352902
AGG89623.1,-16.165596777498948
AGG89624.1,-16.174580453247223
AGG89625.1,-14.641029115840343
AGG89626.1,-46.008993693688566
AGG89627.1,-29.7880762525442
AGG89628.1,-21.651794581580877
AGG89629.1,-26.46386514837873
AGG89630.1,-33.023631298616195
AGG89631.1,-16.2458324076781
AGG89632.1,-37.295568544406386
AGG89633.1,-25.024509076423858
AGG89634.1,-31.33874940293512
AGG89635.1,-50.21989295433375
AGG89636.1,-50.927388977359165
AGG89637.1,-33.261654416439946
AGG89638.1,-46.00448535174702
AGG89639.1,-25.943795164107136
AGG89640.1,-10.999867532082867
AGG89641.1,-17.14720238650058
AGG89642.1,-20.403882982004312
AGG89643.1,-19.344197206622052
AGG89644.1,-38.25614865144982
AGG89645.1,-19.446345052521515
AGG89646.1,-12.811516508829083
AGG89647.1,-16.723335926745307
AGG89648.1,-12.764947795071315
AGG89649.1,-11.98709036767314
AGG89650.1,-37.348074435081
AGG89651.1,-12.25080666989033
AGG89652.1,-11.251030168726246
AGG89653.1,-13.908375156638709
AGG89654.1,-23.858241635031828
AGG89655.1,-32.91850856667541
AGG89656.1,-15.204134757474183
AGG89657.1,-41.9077986151194
